eV,H,He,Li,U1,U2,U3,U4,U5
4253.860633,0,0,0,0,3.22E-247,0.075702679,1.97E-294,1.40E-82
4308.143302,0,0,0,0,1.90E-256,0.012598796,1.55E-284,6.09E-88
4363.118662,0,0,0,0,7.61E-266,0.001419534,8.27E-275,1.80E-93
4418.795551,0,0,0,0,2.06E-275,0.000108283,2.98E-265,3.59E-99
4475.182922,0,0,0,0,3.78E-285,5.59E-06,7.28E-256,4.86E-105
4532.289841,0,0,0,0,4.68E-295,1.96E-07,1.20E-246,4.45E-111
4590.12549,0,0,0,0,3.93E-305,4.63E-09,1.35E-237,2.76E-117
4648.699168,0,0,0,0,2.237002714e-315,7.42E-11,1.02E-228,1.16E-123
4708.020293,0,0,0,0,0,8.05E-13,5.23E-220,3.29E-130
4768.098403,0,0,0,0,0,5.91E-15,1.81E-211,6.34E-137
4828.943158,0,0,0,0,0,2.94E-17,4.26E-203,8.25E-144
4890.564341,0,0,0,0,0,9.90E-20,6.79E-195,7.28E-151
4952.971859,0,0,0,0,0,2.26E-22,7.31E-187,4.35E-158
5016.175748,0,0,0,0,0,3.48E-25,5.33E-179,1.76E-165
5080.186169,0,0,0,0,0,3.64E-28,2.63E-171,4.81E-173
5145.013413,0,0,0,0,0,2.57E-31,8.80E-164,8.91E-181
5210.667906,0,0,0,0,0,1.23E-34,1.99E-156,1.12E-188
5277.160202,0,0,0,0,0,3.99E-38,3.05E-149,9.49E-197
5344.500994,0,0,0,0,0,8.76E-42,3.17E-142,5.46E-205
5412.701107,0,0,0,0,0,1.30E-45,2.22E-135,2.12E-213
5481.771509,0,0,0,0,0,1.31E-49,1.06E-128,5.60E-222
5551.723305,0,0,0,0,0,8.92E-54,3.41E-122,9.99E-231
5622.567741,0,0,0,0,0,4.11E-58,7.42E-116,1.21E-239
5694.31621,0,0,0,0,0,1.28E-62,1.10E-109,9.86E-249
5766.980246,0,0,0,0,0,2.71E-67,1.09E-103,5.46E-258
5840.571533,0,0,0,0,0,3.88E-72,7.40E-98,2.05E-267
5915.101904,0,0,0,0,0,3.76E-77,3.39E-92,5.19E-277
5990.583343,0,0,0,0,0,2.47E-82,1.05E-86,8.92E-287
6067.027985,0,0,0,0,0,1.10E-87,2.20E-81,1.04E-296
6144.448122,0,0,0,0,0,3.29E-93,3.13E-76,8.17E-307
6222.856202,0,0,0,0,0,6.70E-99,3.01E-71,4.3564475e-317
6302.264832,0,0,0,0,0,9.23E-105,1.96E-66,0
6382.686779,0,0,0,0,0,8.61E-111,8.65E-62,0
6464.134975,0,0,0,0,0,5.44E-117,2.58E-57,0
6546.622516,0,0,0,0,0,2.33E-123,5.22E-53,0
6630.162663,0,0,0,0,0,6.73E-130,7.14E-49,0
6714.76885,0,0,0,0,0,1.32E-136,6.61E-45,0
6800.454679,0,0,0,0,0,1.75E-143,4.15E-41,0
6887.233928,0,0,0,0,0,1.57E-150,1.76E-37,0
6975.12055,0,0,0,0,0,9.56E-158,5.06E-34,0
7064.128675,0,0,0,0,0,3.93E-165,9.84E-31,0
7154.272616,0,0,0,0,0,1.10E-172,1.30E-27,0
7245.566865,0,0,0,0,0,2.07E-180,1.16E-24,0
7338.026102,0,0,0,0,0,2.64E-188,6.99E-22,0
7431.665193,0,0,0,0,0,2.29E-196,2.86E-19,0
7526.499194,0,0,0,0,0,1.34E-204,7.90E-17,0
7622.543353,0,0,0,0,0,5.31E-213,1.48E-14,0
7719.813112,0,0,0,0,0,1.42E-221,1.88E-12,0
7818.324111,0,0,0,0,0,2.59E-230,1.61E-10,0
7918.09219,0,0,0,0,0,3.18E-239,9.38E-09,0
8019.133389,0,0,0,0,0,2.65E-248,3.69E-07,0
8121.463954,0,0,0,0,0,1.50E-257,9.84E-06,0
8225.10034,0,0,0,0,0,5.71E-267,0.000177609,0
8330.059209,0,0,0,0,0,1.48E-276,0.002169596,0
8436.357437,0,0,0,0,0,2.58E-286,0.017942838,0
8544.012115,0,0,0,0,0,3.06E-296,0.100462103,0
8653.040554,0,0,0,0,0,2.45E-306,0.380813423,0
8763.460283,0,0,0,0,0,1.3313756e-316,0.977284677,0
8875.289056,0,0,0,0,0,0,1.697965208,0
8988.544854,0,0,0,0,0,0,1.997263391,0
9103.245886,0,0,0,0,0,0,1.590525927,0
9219.410596,0,0,0,0,0,0,0.857521507,2.32345733e-316
9337.05766,0,0,0,0,0,0,0.313002745,4.24E-306
9456.205995,0,0,0,0,0,0,0.077348185,5.24E-296
9576.874758,0,0,0,0,0,0,0.012940497,4.38E-286
9699.083351,0,0,0,0,0,0,0.001465719,2.48E-276
9822.851424,0,0,0,0,0,0,0.000112396,9.52E-267
9948.198877,0,0,0,0,0,0,5.84E-06,2.47E-257
10075.14586,0,0,0,0,0,0,2.05E-07,4.34E-248
10203.7128,0,0,0,0,0,0,4.88E-09,5.17E-239
10333.92034,0,0,0,0,0,0,7.86E-11,4.16E-230
10465.78945,0,0,0,0,0,0,8.57E-13,2.27E-221
10599.3413,0,0,0,0,0,0,6.33E-15,8.38E-213
10734.59739,0,0,0,0,0,0,3.17E-17,2.09E-204
10871.57945,0,0,0,0,0,0,1.07E-19,3.54E-196
11010.30951,0,0,0,0,0,0,2.45E-22,4.06E-188
11150.80988,0,0,0,0,0,0,3.81E-25,3.15E-180
11293.10315,0,0,0,0,0,0,4.00E-28,1.65E-172
11437.21219,0,0,0,0,0,0,2.84E-31,5.88E-165
11583.16018,0,0,0,0,0,0,1.37E-34,1.42E-157
11730.97058,0,0,0,0,0,0,4.46E-38,2.31E-150
11880.66716,0,0,0,0,0,0,9.84E-42,2.54E-143
12032.27399,0,0,0,0,0,0,1.47E-45,1.90E-136
12185.81545,0,0,0,0,0,0,1.49E-49,9.61E-130
12341.31621,0,0,0,0,0,0,1.02E-53,3.29E-123
12498.80129,0,0,0,0,0,0,4.72E-58,7.63E-117
12658.29601,0,0,0,0,0,0,1.48E-62,1.20E-110
12819.82601,0,0,0,0,0,0,3.15E-67,1.27E-104
12983.41725,0,0,0,0,0,0,4.53E-72,9.14E-99
13149.09606,0,0,0,0,0,0,4.41E-77,4.45E-93
13316.88906,0,0,0,0,0,0,2.91E-82,1.47E-87
13486.82323,0,0,0,0,0,0,1.30E-87,3.28E-82
13658.9259,0,0,0,0,0,0,3.92E-93,4.95E-77
13833.22473,0,0,0,0,0,0,8.02E-99,5.06E-72
14009.74776,0,0,0,0,0,0,1.11E-104,3.51E-67
14188.52336,0,0,0,0,0,0,1.04E-110,1.64E-62
14369.58029,0,0,0,0,0,0,6.61E-117,5.22E-58
14552.94764,0,0,0,0,0,0,2.84E-123,1.12E-53
14738.65491,0,0,0,0,0,0,8.27E-130,1.63E-49
14926.73196,0,0,0,0,0,0,1.63E-136,1.61E-45
15117.20901,0,0,0,0,0,0,2.17E-143,1.07E-41
15310.11671,0,0,0,0,0,0,1.96E-150,4.84E-38
15505.48606,0,0,0,0,0,0,1.20E-157,1.48E-34
15703.34848,0,0,0,0,0,0,4.96E-165,3.06E-31
15903.73579,0,0,0,0,0,0,1.39E-172,4.29E-28
16106.6802,0,0,0,0,0,0,2.64E-180,4.07E-25
16312.21434,0,0,0,0,0,0,3.39E-188,2.61E-22
16520.37126,0,0,0,0,0,0,2.94E-196,1.14E-19
16731.18443,0,0,0,0,0,0,1.73E-204,3.34E-17
16944.68775,0,0,0,0,0,0,6.91E-213,6.66E-15
17160.91554,0,0,0,0,0,0,1.86E-221,8.98E-13
17379.90256,0,0,0,0,0,0,3.40E-230,8.21E-11
17601.68404,0,0,0,0,0,0,4.21E-239,5.07E-09
17826.29563,0,0,0,0,0,0,3.52E-248,2.12E-07
18053.77344,0,0,0,0,0,0,2.00E-257,6.02E-06
18284.15405,0,0,0,0,0,0,7.67E-267,0.000115508
18517.47451,0,0,0,0,0,0,1.99E-276,0.001500507
18753.77231,0,0,0,0,0,0,3.50E-286,0.013196615
18993.08547,0,0,0,0,0,0,4.17E-296,0.078575258
19235.45245,0,0,0,0,0,0,3.36E-306,0.316743671
19480.91224,0,0,0,0,0,0,1.83557996e-316,0.864428211
19729.50428,0,0,0,0,0,0,0,1.597161285
19981.26856,0,0,0,0,0,0,0,1.997871141
20236.24555,0,0,0,0,0,0,0,1.691940279
20494.47626,0,0,0,0,0,0,0,0.970066355
20756.00219,0,0,0,0,0,0,0,0.37654485
21020.8654,0,0,0,0,0,0,0,0.098953427
21289.10848,0,0,0,0,0,0,0,0.017605316
21560.77456,0,0,0,0,0,0,0,0.002120585
21835.90732,0,0,0,0,0,0,0,0.000172928
22114.55098,0,0,0,0,0,0,0,9.55E-06
22396.75037,0,0,0,0,0,0,0,3.57E-07
22682.55085,0,0,0,0,0,0,0,9.03E-09
22971.99836,0,0,0,0,0,0,0,1.55E-10
23265.13946,0,0,0,0,0,0,0,1.79E-12
23562.02128,0,0,0,0,0,0,0,1.41E-14
23862.69155,0,0,0,0,0,0,0,7.49E-17
24167.1986,0,0,0,0,0,0,0,2.70E-19
24475.59142,0,0,0,0,0,0,0,6.57E-22
24787.91957,0,0,0,0,0,0,0,1.08E-24
25104.23328,0,0,0,0,0,0,0,1.21E-27
25424.5834,0,0,0,0,0,0,0,9.15E-31
25749.02145,0,0,0,0,0,0,0,4.68E-34
26077.59959,0,0,0,0,0,0,0,1.62E-37
